box,folder_number,foldername_short,foldername_full,doc_id,filename,author,title,date,first_page,last_page,metadata_added_by,doc_type,recipients,cced,notes,metadata_specialist_notes
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",3,2_2_morse_correspondence_H_L_3,"Morse, Philip M.",Letter to Professor David Harker,1956-10-11,3,3,mayowa,letter,"Harker, David",unknown,,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",4,2_2_morse_correspondence_H_L_4,"Morse, Philip M.",Letter to Professor David Harker,1956-10-11,4,4,mayowa,letter,"Harker, David",unknown,,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",5,2_2_morse_correspondence_H_L_5,"Harker, David",Letter to Professor Philip Morse,1956-10-03,5,6,mayowa,letter,"Morse, Philip","Edsall, J. T.; Hurd, C. C.; Eckert W. J.; Tulinsky, A.",From Polytechnic Institute of Brooklyn,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",6,2_2_morse_correspondence_H_L_6,"Tulinsky, Alexander",Letter to Dr. P. M. Morse,1956-10-02,7,7,mayowa,letter,"Morse, Philip",unknown,From Polytechnic Institute of Brooklyn,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",7,2_2_morse_correspondence_H_L_7,"Nagle, Georgia M.",Letter to Louis Henyey,1956-11-13,8,8,mayowa,letter,"Henyey, Louis","Morse, Philip",,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",8,2_2_morse_correspondence_H_L_8,"Verzuh, H. M.",Making Electrons Count,1954-07-24,9,12,mayowa,application,,unknown,,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",9,2_2_morse_correspondence_H_L_9,"Blackburn, J.F.",Trip Report,1957-09-23,13,16,mayowa,letters,"Herring, Pendleton","Shader, M. A.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.","Reports on three separate trips to the University of Maine, Bates College, and Bowdoin College.",
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",10,2_2_morse_correspondence_H_L_10,"Morse, Philip M.",Letter to Dr. G. Truman Hunter,1957-06-21,17,17,mayowa,letter,"Hunter, G. Truman",unknown,A thank you note for a photograph,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",11,2_2_morse_correspondence_H_L_11,"Hunter, G. Truman",Letter to Professor Philip Morse,1957-06-07,18,18,mayowa,letter,"Morse, Philip",unknown,,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",12,2_2_morse_correspondence_H_L_12,"Murray, Jane F.",Letter to Professor Philip Morse,1957-06-05,19,19,mayowa,cover letter,"Morse, Philip",unknown,Cover leter to the IBM Journal of Research and Development (Not included),
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",13,2_2_morse_correspondence_H_L_13,"Morse, Philip M.",Routing Sheet,,20,20,mayowa,routing sheet,,unknown,,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",14,2_2_morse_correspondence_H_L_14,"Blackburn, J.F.",Letter to Mr. MacKenzie,1957-05-27,21,21,mayowa,letter,"Mackenzie, C. B.","Morse, P. M.",,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",15,2_2_morse_correspondence_H_L_15,"Verzuh, H. M.",Letter to Stan Poley,1957-03-20,22,22,mayowa,letter,"Poley, Stan","Morse, P. M.",,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",16,2_2_morse_correspondence_H_L_16,"Morse, Philip M.",Letter to E. R. Piore,1957-03-12,23,24,mayowa,letter,"Piore, E. R.",unknown,,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",17,2_2_morse_correspondence_H_L_17,"Morse, Philip M.",Letter to Professor Wiener,1956-10-04,25,25,mayowa,letter,"Weiner, N.",unknown,,
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",18,2_2_morse_correspondence_H_L_18,"Verzuh, H. M.",Letter to Mr. Weiner,1956-12-08,26,27,mayowa,letter,"Weiner, N.","Morse, P. M.; Astrahan, M. M.",,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3,6,maine_med_center,Maine Medical Center. undated,1,3_6_maine_med_center_1,"Nelson, Clifford V.",Letter to Philip M. Morse,1959-01-21,2,2,erica,letter,"Morse, Philip M.",unknown,,
3,6,maine_med_center,Maine Medical Center. undated,2,3_6_maine_med_center_2,"Morse, Philip M.",Letter to Clifford V. Nelson,1959-01-12,3,3,erica,letter,"Nelson, Clifford V.","Korgen, R. L.; Pratt, Horace; Bullock, Loren; Corbato, F. J.","""we have no coding staff""",
3,6,maine_med_center,Maine Medical Center. undated,3,3_6_maine_med_center_3,"Nelson, Clifford V.",Letter to Philip M. Morse about computational model of human thorax,1958-12-29,4,5,erica,letter,"Morse, Philip M.",unknown,was Morse's student; cites his work and classes; research in electrocardiology; includes enclosures,
3,6,maine_med_center,Maine Medical Center. undated,4,3_6_maine_med_center_4,,,1958-12-29,6,25,erica,article reprint,"Morse, Philip M.",,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3,7,matill_j_i,"Mattill, J. I. undated",2,3_7_matill_j_i_2,"Mattill I., John",Letter to Professor Morse,1957-12-19,2,2,meesue,letter,"Morse M., Philip",unknown,,
3,7,matill_j_i,"Mattill, J. I. undated",3,3_7_matill_j_i_3,unknown,Preliminary Program,1957-12-19,3,5,meesue,preliminary program,"Morse M., Philip",unknown,"the preliminary program itself was written over 3 days (January 8, 9, and 10, 1958) but this document was sent as an attachment to a letter on 1957-12-19",
3,7,matill_j_i,"Mattill, J. I. undated",6,3_7_matill_j_i_6,"Mattill I., John",Letter to Professor Morse,1957-12-07,6,6,meesue,letter,"Morse M., Philip",unknown,,
3,7,matill_j_i,"Mattill, J. I. undated",7,3_7_matill_j_i_7,"Mattill I., John",Letter to Phil,1957-11-19,7,7,meesue,letter,"Morse M., Philip",unknown,,
3,7,matill_j_i,"Mattill, J. I. undated",8,3_7_matill_j_i_8,"Mattill I., John",Letter to Professor Morse,1958-01-16,8,8,meesue,letter,"Morse M., Philip",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",2,3_9_morse_1950_1955_2,"Morse M., Philip",Letter to Frank,1955-12-07,2,2,meesue,letter,"Verzuh M., Frank",unknown,entire file is upside down,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",3,3_9_morse_1950_1955_3,"Morse M., Philip",Letter to Dr. Benson,1955-11-17,3,3,meesue,letter,"Benson, Allen",Dr. Verzuh; Mr. Arden,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",4,3_9_morse_1950_1955_4,"Verzuh M., F.",Letter to Professor Morse,1955-12-29,4,4,meesue,letter,"Morse M., P ",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",5,3_9_morse_1950_1955_5,"Verzuh M., F.",Letter to Professor Morse,1955-12-29,5,5,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",6,3_9_morse_1950_1955_6,"Verzuh M., F.",Proposed IBM Computing Center at MIT,1955-07-06,6,7,meesue,memorandum,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",8,3_9_morse_1950_1955_8,"Verzuh M., F.",Letter to Professor Morse,1955-07-06,8,8,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",9,3_9_morse_1950_1955_9,"Verzuh M., F.",Letter to Professor Morse,1955-05-04,9,9,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",10,3_9_morse_1950_1955_10,"Verzuh M., F.",Letter to Professor Morse,1955-04-20,10,10,meesue,letter,"Morse M., P.","Floe, Carl",,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",11,3_9_morse_1950_1955_11,"Verzuh M., F.",Letter to Professor Morse,1955-04-20,11,11,meesue,letter,"Morse M., P.","Floe, Carl",this doc is the same as previous doc,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",12,3_9_morse_1950_1955_12,"Verzuh M., F.",Letter to Professor Morse,1955-04-20,12,12,meesue,letter ,"Morse M., P.","Floe, Carl","docs 10,11, and 12 are the exact same",
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",13,3_9_morse_1950_1955_13,"Foster L., F. ",D.I.C. Staff Salary Review - July 1955,1955-04-11,13,14,meesue,memorandum,D.I.C. Project Supervisors,unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",15,3_9_morse_1950_1955_15,"Verzuh M., F.",Letter to Professor Morse,1954-12-07,15,15,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",16,3_9_morse_1950_1955_16,"Verzuh M., F.",Letter to Professor Morse,1954-10-25,16,17,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",18,3_9_morse_1950_1955_18,"Verzuh M., F.",Letter to Professor Morse,1954-10-08,18,18,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",19,3_9_morse_1950_1955_19,"Verzuh M., F.",Letter to Professor Morse,1954-09-20,19,19,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",20,3_9_morse_1950_1955_20,"Verzuh M., F.",Letter to Professor Morse,1954-05-21,20,20,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",21,3_9_morse_1950_1955_21,"Verzuh M., F.",Letter to Professor Morse,1954-05-10,21,21,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",22,3_9_morse_1950_1955_22,"Verzuh M., F.",Letter to Professor Morse,1954-03-08,22,22,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",23,3_9_morse_1950_1955_23,"Verzuh M., Frank",Reorganization Plans for Digital Computer Laboratory,1955-07-06,23,23,meesue,memorandum,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",24,3_9_morse_1950_1955_24,"Cohen W., Leon",Letter to Professor Morse,1954-01-21,24,24,meesue,letter,"Morse M., Philip",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",25,3_9_morse_1950_1955_25,"Verzuh M., F.",Letter to Professor Morse,1953-12-23,25,25,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",26,3_9_morse_1950_1955_26,"Verzuh M., F.",Letter to Professor Morse,1953-12-15,26,26,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",27,3_9_morse_1950_1955_27,"Verzuh M., F.",Letter to Professor Morse,1953-05-08,27,27,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",28,3_9_morse_1950_1955_28,"Verzuh M., F.",Letter to Professor Morse,1953-05-04,28,28,meesue,letter,"Morse M., P. ",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",29,3_9_morse_1950_1955_29,"Tamm H., Edna",Letter to Professor Morse,1953-04-07,29,29,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",30,3_9_morse_1950_1955_30,"Verzuh M., F.",Letter to Professor Morse,1952-11-04,30,30,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",31,3_9_morse_1950_1955_31,"Verzuh M., F.",Letter to Professor Morse,1952-10-14,31,31,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",32,3_9_morse_1950_1955_32,"Allison L., W.",Letter to Professor Morse,1952-04-21,32,32,meesue,letter,"Morse M., P.","Adams W., C.; Verzuh M., F.; Kern C., J.",,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",33,3_9_morse_1950_1955_33,"Verzuh M., F.",Letter to Professor Morse,1952-04-07,33,33,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",34,3_9_morse_1950_1955_34,"Verzuh M., F.",Inventory of Desk Calculators,1952-09-23,34,34,meesue,inventory,"Martin T., W.","Morse M., P.; Hildebrand B., F.","this was a document attached to a letter. I based the author, recipients, and cc on that letter",
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",35,3_9_morse_1950_1955_35,"Verzuh M., F.",Letter to Professor Martin,1952-09-23,35,36,meesue,letter,"Martin T., W.","Morse M., P.; Hildebrand B., F.",,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",37,3_9_morse_1950_1955_37,"Verzuh M., F.",Letter to Professor Morse,1951-10-01,37,37,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",38,3_9_morse_1950_1955_38,"Verzuh M., F.",Letter to Dr. Morse,1951-08-11,38,39,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",40,3_9_morse_1950_1955_40,"Verzuh M., F.",Letter to Dr. Morse,1951-08-11,40,41,meesue,letter,"Morse M., P.",unknown,this is the same as the previous document,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",42,3_9_morse_1950_1955_42,"Verzuh M., F.",Industrial Liason Conference on Machine Methods of Computing,1951-05-02,42,42,meesue,memorandum,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",43,3_9_morse_1950_1955_43,"Verzuh M., F.",Letter to Professor Morse,1951-01-09,43,43,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",44,3_9_morse_1950_1955_44,"Verzuh M., F.",Letter to Professor Morse,1950-10-09,44,44,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",45,3_9_morse_1950_1955_45,"Verzuh M., F.",Letter to Professor Morse,1950-11-08,45,45,meesue,letter,"Morse M., P.",unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",46,3_9_morse_1950_1955_46,Center of Analysis,Solutions obtained by Differential Analyzer,1945-04-23,46,47,meesue,solutions document,Morse M. P.,unknown,,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",48,3_9_morse_1950_1955_48,unknown,Preliminary List of Registrants for 704 Course,1956-08-20,48,49,meesue,List,unknown,unknown,no information given about this document besides the date,
3,9,morse_1950_1955,"Morse, Philip. 1950-1955",50,3_9_morse_1950_1955_50,unkown,Preliminary List of Registrants for 704 Course,1956-08-20,50,51,meesue,List,unknown,unknown,no information given about this document besides the date,
,,,,,,,,,,,,,,,,
3,3,l,l,1,3_3_l_1,"Morse, Philip, M.",Letter to P. J. Landin ,1959-01-05,2,2,dina,letter,"Landin, P. J.",,,
3,3,l,l,2,3_3_l_2,"Levy, J.",Letter to Philip M. Morse,1958-08-07,3,3,dina,letter,"Morse, Philip M.",,,
3,3,l,l,3,3_3_l_3,"Locke, William N.",Letter to Philip M. Morse,1957-11-20,4,4,dina,letter,"Morse, Philip M.",,,
3,8,l,l,1,3_8_l_1,"McCarthy, John",Memorandum,1959-12-23,2,4,dina,memo,"Morse, Philip M.","Corbato, F. J.; Teager, H. M.; Verzuh, F. M. ",,
3,8,l,l,2,3_8_l_2,"Verzuh, F. M. ",Letter to John McCarthy,1959-02-16,5,5,dina,letter,"McCarthy, John","Morse, Philip M.",,
3,8,l,l,3,3_8_l_3,"McCarthy, John",Fellowship Program in Programming,1958-01-13,6,6,dina,memo,"Morse, Philip M.",,,
1,19,hurd-IBM,hurd-IBM,1,1_19_hurd-IBM-1,"Morse, Philip, M.",Letter to Verzuh,1958-03-14,2,3,dina,letter,"Verzuh, F. M.","Blackburn, J. F; Decarlo, C. R.; Flee, C.F ",,
1,19,hurd-IBM,hurd-IBM,2,1_19_hurd-IBM-2,"Hurd, Cuthbert C. ",Postcard to Philip M. Morse,1956-10-27,4,5,dina,postcard,"Morse, Philip M.",,,
1,19,hurd-IBM,hurd-IBM,3,1_19_hurd-IBM-3,"Morse, Philip, M.",Letter to Cuthbert Hurd,1956-11-30,6,6,dina,letter,"Hurd, Cuthbert C.",,,
1,19,hurd-IBM,hurd-IBM,4,1_19_hurd-IBM_4,"Morse, Philip, M.",Copy of Letter to Cuthbert Hurd,1956-11-30,7,7,dina,letter,"Hurd, Cuthbert C.",,same as previous document ,
1,19,hurd-IBM,hurd-IBM,5,1_19_hurd-IBM_5,"Hurd, Cuthbert C. ",Letter to Philip M. Morse,1956-11-26,8,8,dina,letter,"Morse, Philip M.",,,
1,19,hurd-IBM,hurd-IBM,6,1_19_hurd-IBM_6,"Floe, Carl F. ",Letter to Cuthbert Hurd,1956-06-27,9,10,dina,letter,"Hurd, Cuthbert C.","Morse, Philip M. ; Hunter, Truman",,
1,19,hurd-IBM,hurd-IBM,7,1_19_hurd-IBM_7,"Floe, Carl F. ",Letter to Cuthbert Hurd,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2,11,c,Computation Center correspondence C. undated,1,2_11_c_1,"Corbato, F. J.",Letter to Jack R. Caddell,1960-04-18,1,1,samantha,letter,"Caddell, Jack R.","Morse, Philip M.; Verzuh, F. M.",,
2,11,c,Computation Center correspondence C. undated,2,2_11_c_2,"Tompkins, C. B.",Letter to Philip M. Morse,1959-01-06,2,2,samantha,letter,"Morse, Philip M.",unknown,From University of California,
2,11,c,Computation Center correspondence C. undated,3,2_11_c_3,"Carr III, John W.",Letter to Philip M. Morse,1958-12-22,3,3,samantha,letter,"Morse, Philip M.",unknown,From University of Michigan,
2,11,c,Computation Center correspondence C. undated,4,2_11_c_4,"Morse, Philip M.","Letter to John W. Carr, III",1959-01-07,4,4,samantha,letter,"Carr III, John W.",unknown,,
2,11,c,Computation Center correspondence C. undated,5,2_11_c_5,"Morse, Philip M.","Letter to John W. Carr, III",1959-05-13,5,6,samantha,letter,"Carr III, John W.",unknown,Discussing Computation Director Meetings,
2,11,c,Computation Center correspondence C. undated,6,2_11_c_6,"Morse, Philip M.",Correspondence Between Philip M. Morse and Fred C. Leone,1958-01-30,7,7,samantha,letter,"Leone, Fred C.",unknown,"Doc 6 and 7 are stapled together, but are letters responding to each other",
2,11,c,Computation Center correspondence C. undated,7,2_11_c_7,"Leone, Fred C.",Correspondence Between Philip M. Morse and Fred C. Leone,1958-01-09,8,8,samantha,letter,"Morse, Philip M.",unknown,"Doc 6 and 7 are stapled together, but are letters responding to each other",
2,11,c,Computation Center correspondence C. undated,8,2_11_c_8,"Morse, Philip M.",Correspondence Between Philip M. Morse and Kent Curtis,1957-11-19,9,9,samantha,letter,"Curtis, Kent",unknown,"Doc 8 and 9 are stapled together, but are letters responding to each other",
2,11,c,Computation Center correspondence C. undated,9,2_11_c_9,"Curtis, Kent",Correspondence Between Philip M. Morse and Kent Curtis,1957-11-13,10,10,samantha,letter,"Morse, Philip M.",unknown,"Doc 8 and 9 are stapled together, but are letters responding to each other",
2,11,c,Computation Center correspondence C. undated,10,2_11_c_10,"Verzuh, F. M.","Letter to John W. Carr, III",1958-01-06,11,12,samantha,letter,"Carr III, John W.","Morse, Philip M.",,
2,11,c,Computation Center correspondence C. undated,11,2_11_c_11,"Morse, Philip M.","Letter to John W. Carr, III",1958-12-10,13,13,samantha,letter,"Carr III, John W.",unknown,,
2,11,c,Computation Center correspondence C. undated,12,2_11_c_12,"Morse, Philip M.",Letter to Alan J. Perlis,1958-12-10,14,14,samantha,letter,"Perlis, Alan J.",unknown,,
2,11,c,Computation Center correspondence C. undated,13,2_11_c_13,"Carr III, John W.",Letter to Philip M. Morse,1958-11-17,15,15,samantha,letter,"Morse, Philip M.",unknown,,
2,11,c,Computation Center correspondence C. undated,14,2_11_c_14,"Morse, Philip M.","Letter to John W. Carr, III",1958-11-13,16,16,samantha,letter,"Carr III, John W.",unknown,,
2,11,c,Computation Center correspondence C. undated,15,2_11_c_15,"Corbato, F. J.",Letter to M. Richard Cramer,1958-07-10,17,17,samantha,letter,"Cramer, M. Richard","Mosteller, F.; Morse, Philip M.",,
2,11,c,Computation Center correspondence C. undated,16,2_11_c_16,"Morse, Philip M.","Letter to John W. Carr, III",1958-06-12,18,18,samantha,letter,"Carr III, John W.",unknown,,
2,11,c,Computation Center correspondence C. undated,17,2_11_c_17,"Morse, Philip M.",Letter to Jaques Cattell,1957-11-19,19,19,samantha,letter,"Cattell, Jaques","Locke, William N.","Docs 17 - 20 are stapled together, but are seperate letters responding to each other",
2,11,c,Computation Center correspondence C. undated,18,2_11_c_18,"Cattell, Jaques",Letter to Philip M. Morse,1957-11-05,20,20,samantha,letter,"Morse, Philip M.","Locke, William N.","Docs 17 - 20 are stapled together, but are seperate letters responding to each other",
2,11,c,Computation Center correspondence C. undated,19,2_11_c_19,"Locke, William N.",Letter to Philip M. Morse,1957-10-17,21,21,samantha,letter,"Morse, Philip M.",unknown,"Docs 17 - 20 are stapled together, but are seperate letters responding to each other",
2,11,c,Computation Center correspondence C. undated,20,2_11_c_20,"Cattell, Jaques",Letter to William N. Locke,1957-10-04,22,22,samantha,letter,"Locke, William N.",unknown,"Docs 17 - 20 are stapled together, but are seperate letters responding to each other",
2,11,c,Computation Center correspondence C. undated,21,2_11_c_21,"Verzuh, F. M.",Letter to P. V. Cusick,1958-01-28,23,23,samantha,letter,"Cusick, P. V.","Morse, Philip M.",End of folder 2_11,
1,11,cc_budget_mit,"Computation Center: budget, MIT. 1957",1,1_11_cc_budget_mit_1,"Verzuh, F. M.",Letter to Philip M. Morse,1957-01-28,2,2,samantha,letter,"Morse, Philip M.",unknown,First doc in folder 1_11,
1,11,cc_budget_mit,"Computation Center: budget, MIT. 1957",2,1_11_cc_budget_mit_2,"Verzuh, F. M.",Memo to P. V. Cusick,1957-01-22,3,5,samantha,memo,"Cusick, P. V.",unknown,,
1,11,cc_budget_mit,"Computation Center: budget, MIT. 1957",3,1_11_cc_budget_mit_3,"Verzuh, F. M.",Memo to P. V. Cusick,1956-11-27,6,8,samantha,memo,"Cusick, P. V.",unknown,,
1,11,cc_budget_mit,"Computation Center: budget, MIT. 1957",4,1_11_cc_budget_mit_4,"Slater, J. C.",Letter to F. M. Verzuh,1957-05-10,9,9,samantha,letter,"Verzuh, F. M.","Miller, S.; Roseman, Jack; Solomita, M.; Morse, P. M.",Last doc in folder 1_11,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,1,2_5_morse_correspondence_a_g_1,"Helwig, F. C.",Letter to Philip M. Morse,1957-03-28,1,1,samantha,letter,"Morse, Philip M.","Verzuh, F. M.",First doc in folder 2_5,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,2,2_5_morse_correspondence_a_g_2,"Best, S. F.; Siegal, A.; Helwig, F. W.",Letter to J. E. Robertson,1957-02-27,2,5,samantha,letter,"Robertson, J. E.",unknown,,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,3,2_5_morse_correspondence_a_g_3,"Best, S. F.; Siegal, A.; Helwig, F. W.",Letter to J. E. Robertson,1957-02-27,6,10,samantha,letter,"Robertson, J. E.",unknown,Appears to be related to doc 3,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,4,2_5_morse_correspondence_a_g_4,"Aiken, Howard",Letter to Philip M. Morse,1957-03-08,11,11,samantha,letter,"Morse, Philip M.",unknown,Doc 4 and 5 are attached but are letters responding to each other,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,5,2_5_morse_correspondence_a_g_5,"Morse, Philip M.",Letter to Howard Aiken,1957-03-05,12,12,samantha,letter,"Aiken, Howard",unknown,Doc 4 and 5 are attached but are letters responding to each other,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,6,2_5_morse_correspondence_a_g_6,"Morse, Philip M.",Letter to John M. Leiman,1956-06-12,13,13,samantha,letter,"Leiman, John M.",unknown,Doc 6 - 8 are stapled but letters responding to each other,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,7,2_5_morse_correspondence_a_g_7,"Leiman, John M.",Letter to Philip M. Morse,1956-05-07,14,15,samantha,letter,"Morse, Philip M.",unknown,Doc 6 - 8 are stapled but letters responding to each other,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,8,2_5_morse_correspondence_a_g_8,"Leiman, John M.",Letter to Philip M. Morse,1956-05-07,16,17,samantha,letter,"Morse, Philip M.",unknown,Doc 6 - 8 are stapled but letters responding to each other; appears to be a duplicate of doc 7,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,9,2_5_morse_correspondence_a_g_9,"Arden, Dean; Helwig, F. W.",Routing Sheet to Philip M. Morse and Problems in Mechanizing the Search in Examining Patent Applications,1957-04-30,18,34,samantha,memo,"Morse, Philip M.",unknown,"Handwritten notes, OCR might not process properly",
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,10,2_5_morse_correspondence_a_g_10,"Arden, Dean",Routing Sheet to Philip M. Morse,,35,35,samantha,memo,"Morse, Philip M.",unknown,Attached to Doc 11,
2,5,morse_correspondence_a_g,Philip Morse correspondence A-G. undated,11,2_5_morse_correspondence_a_g_11,"Hastings Jr, Cecil",Letter to Philip M. Morse,1957-04-23,36,36,samantha,letter,"Morse, Philip M.",unknown,Attached to Doc 10,
